article,journal,author,affiliation,original_name,year,country,iso_a3,source_tag,DH discipline,Data preservation and  digital curation,Digital heritage and multimedia,NLP,Other,Text analysis/mining,Textual scholarship
no_id_320,Digital Humanities Quarterly,Deena Engel,New York University,New York University,2018,United States,USA,journal,0.000208491226658225,0.000625473650870825,0.24708112486405293,0.0002084911247948,0.00041698235145300004,0.0012509467633207252,0.000208491153898625
no_id_320,Digital Humanities Quarterly,Joanna Phillips,Solomon R. Guggenheim Museum,Solomon R. Guggenheim Museum,2018,United States,USA,journal,0.000208491226658225,0.000625473650870825,0.24708112486405293,0.0002084911247948,0.00041698235145300004,0.0012509467633207252,0.000208491153898625
no_id_320,Digital Humanities Quarterly,Lauren Hinkson,Solomon R. Guggenheim Museum,Solomon R. Guggenheim Museum,2018,United States,USA,journal,0.000208491226658225,0.000625473650870825,0.24708112486405293,0.0002084911247948,0.00041698235145300004,0.0012509467633207252,0.000208491153898625
no_id_320,Digital Humanities Quarterly,Marion Thain,New York University,New York University,2018,United States,USA,journal,0.000208491226658225,0.000625473650870825,0.24708112486405293,0.0002084911247948,0.00041698235145300004,0.0012509467633207252,0.000208491153898625
no_id_321,Digital Humanities Quarterly,Steven Jones,University of South Florida,University of South Florida,2018,United States,USA,journal,0.0007720639696344,0.9899631835287437,0.0015441280556842,0.0007720637950114,0.0015441273571922,0.004632382886484,0.0007720639114268
no_id_322,Digital Humanities Quarterly,Alex Mueller,University of Massachusetts Boston,University of Massachusetts Boston,2018,United States,USA,journal,0.0481166318058967,0.0013153268664608002,0.0008768844127188999,0.5689777135848999,0.2599436843011062,0.1203313443111253,0.0004384424246381
no_id_323,Digital Humanities Quarterly,Gísli Pálsson,Umeå University,"Umeå University, Sweden",2018,Sweden,SWE,journal,0.22741276025772095,0.0010220692881072332,0.0006128643484164666,0.0003064321742082333,0.10183416273988165,0.0018385928124188336,0.00030643215480570003
no_id_323,Digital Humanities Quarterly,Nicolò Dell'Unto,Lund University,"Lund University, Sweden",2018,Sweden,SWE,journal,0.22741276025772095,0.0010220692881072332,0.0006128643484164666,0.0003064321742082333,0.10183416273988165,0.0018385928124188336,0.00030643215480570003
no_id_323,Digital Humanities Quarterly,Philip I. Buckland,Umeå University,"Umeå University, Sweden",2018,Sweden,SWE,journal,0.22741276025772095,0.0010220692881072332,0.0006128643484164666,0.0003064321742082333,0.10183416273988165,0.0018385928124188336,0.00030643215480570003
no_id_324,Digital Humanities Quarterly,Claudia Sciuto,Umeå University,Umeå University,2018,Sweden,SWE,journal,0.9245799779891968,0.0016315429820677,0.06834997225087129,0.0005438475636765,0.0010876951855606,0.0032630850328130004,0.0005438474472612
no_id_325,Digital Humanities Quarterly,Eleni Bozia,University of Florida,University of Florida,2018,United States,USA,journal,0.3892847001552582,0.0014324741787275,0.3526197657338343,0.0004774913541041,0.0009549824753775,0.2547530618612653,0.0004774912376888
no_id_326,Digital Humanities Quarterly,Marina Hassapopoulou,New York University,New York University,2018,United States,USA,journal,0.0312588773667812,0.0008453551563433,0.965077970555285,0.0002817850618157,0.0005635702400468,0.0016907103417903998,0.0002817850327119
no_id_327,Digital Humanities Quarterly,Chelsea Skalak,Dickinson College,Dickinson College,2018,United States,USA,journal,0.06826737523078916,0.0011164192401337501,0.0007442794740199501,0.0003721396788023,0.3206921201490331,0.00223283804371,0.1065748482942581
no_id_327,Digital Humanities Quarterly,Sarah E. Kersh,Dickinson College,Dickinson College,2018,United States,USA,journal,0.06826737523078916,0.0011164192401337501,0.0007442794740199501,0.0003721396788023,0.3206921201490331,0.00223283804371,0.1065748482942581
no_id_328,Digital Humanities Quarterly,Jennifer Edmond,Trinity College Dublin,Trinity College Dublin,2018,Ireland,IRL,journal,0.4880834519863129,0.1112603248911908,0.000619627709966,0.0134367365390062,0.3844312020810321,0.0018588831007944001,0.000309813854983
no_id_329,Digital Humanities Quarterly,Tully Barnett,Flinders University,Flinders University,2019,Australia,AUS,journal,0.1833274513483047,0.096984484407585,0.0214794693456496,0.0002696556330192,0.08729643808328541,0.5922251556185072,0.0184173472225666
no_id_330,Digital Humanities Quarterly,Martha Hollander,Hofstra University,Hofstra University,2018,United States,USA,journal,0.0006194094312377,0.0018582281190901002,0.3987960070371627,0.0006194093148224,0.0012388189788906999,0.2956491304212247,0.3012190163135529
no_id_331,Digital Humanities Quarterly,Grant Wythoff,Pennsylvania State University,Pennsylvania State University,2018,United States,USA,journal,0.0005636708228848,0.0016910120029933,0.5421951308380812,0.0005636706482619,0.044539512018673,0.4098832973395473,0.0005636706482619
no_id_332,Digital Humanities Quarterly,Richard Gartner,"Warburg Institute, London, UK","Warburg Institute, London, UK",2018,,,journal,0.0012260630028322,0.0036781892413272,0.0024521260056644,0.981609046459198,0.0024521258892491,0.0073563782498237,0.0012260632356628
no_id_333,Digital Humanities Quarterly,Paul Fyfe,North Carolina State University,North Carolina State University,2018,United States,USA,journal,0.000880897801835,0.0026426929980514,0.987667441717349,0.0008808975107967,0.0017617953708394,0.0052853845409114005,0.0008808976854197
no_id_334,Digital Humanities Quarterly,Anna Foka,DH Uppsala and Humlab Umeå,DH Uppsala and Humlab Umeå,2018,,,journal,0.0003206808857309,0.0009620425795825001,0.32884380021520576,0.0003206808857309,0.0006413616938516,0.0019240856636314333,0.0003206808469258
no_id_334,Digital Humanities Quarterly,Helen Slaney,University of Roehampton,University of Roehampton,2018,United Kingdom,GBR,journal,0.0003206808857309,0.0009620425795825001,0.32884380021520576,0.0003206808857309,0.0006413616938516,0.0019240856636314333,0.0003206808469258
no_id_334,Digital Humanities Quarterly,Sophie Bocksberger,University of Oxford,University of Oxford,2018,United Kingdom,GBR,journal,0.0003206808857309,0.0009620425795825001,0.32884380021520576,0.0003206808857309,0.0006413616938516,0.0019240856636314333,0.0003206808469258
no_id_335,Digital Humanities Quarterly,Chris Mustazza,University of Pennsylvania,University of Pennsylvania,2018,United States,USA,journal,0.00067994534038,0.0020398352062328,0.0013598903315141,0.0006799450493417,0.0013598903897217,0.9932005362352354,0.000679945165757
no_id_336,Digital Humanities Quarterly,Joshua L. Mann,Expositus,Expositus,2018,,,journal,0.0197149589657783,0.0020178038976153,0.1578202325035818,0.0006726013380102,0.0013452027342281,0.4052862158278,0.4131430089473725
no_id_337,Digital Humanities Quarterly,Ellysa Stern Cahoy,Pennsylvania State University,The Pennsylvania State University,2018,United States,USA,journal,0.0843863785266876,0.21647546997701272,0.0004008243995485,0.0002004121924983,0.0004008243849966,0.0012024730967822,0.19693364202976224
no_id_337,Digital Humanities Quarterly,Smiljana Antonijevic,Pennsylvania State University,The Pennsylvania State University,2018,United States,USA,journal,0.0843863785266876,0.21647546997701272,0.0004008243995485,0.0002004121924983,0.0004008243849966,0.0012024730967822,0.19693364202976224
no_id_338,Digital Humanities Quarterly,Ingrida Kelpšienė,Vilnius University,"Vilnius University, Lithuania",2018,Lithuania,LTU,journal,0.9047581553459167,0.0032357920426874,0.0021571943070739,0.080141432583332,0.0021571943070739,0.006471581291407201,0.0010785970371216
no_id_339,Digital Humanities Quarterly,Steven Braun,"Northeastern University Library, Digital Scholarship Group","Northeastern University Library, Digital Scholarship Group",2019,,,journal,0.8459683656692505,0.0379421534598804,0.1114578474662265,0.0004631582996807,0.0009263166575691,0.0027789497398766996,0.0004631582996807
no_id_340,Digital Humanities Quarterly,Catherine D'Ignazio,Emerson College,Emerson College,2018,United States,USA,journal,0.0001737696875352,0.2633810413390164,0.2347074818680994,0.00017376962932755,0.00034753922955125,0.00104261765954995,0.00017376962932755
no_id_340,Digital Humanities Quarterly,Rahul Bhargava,Massachusetts Institute of Technology,Massachusetts Institute of Technology,2018,United States,USA,journal,0.0001737696875352,0.2633810413390164,0.2347074818680994,0.00017376962932755,0.00034753922955125,0.00104261765954995,0.00017376962932755
no_id_341,Digital Humanities Quarterly,Christina Boyles,Michigan State University,Michigan State University,2019,United States,USA,journal,0.0003837140102405,0.0011511420598251999,0.9545769483665936,0.000383713922929,0.0408184618281665,0.0023022834211585,0.0003837139811366
no_id_342,Digital Humanities Quarterly,Amy Papaelias,State University of New York at New Paltz,SUNY New Paltz,2019,United States,USA,journal,0.6202065348625183,0.0029323123162611,0.1225159645546227,0.2455482929944992,0.0019548742566256,0.0058646232355383,0.0009774377103894
no_id_343,Digital Humanities Quarterly,Yvette Shen,The Ohio State University,Ohio State University,2019,United States,USA,journal,0.3335875272750854,0.0019748493796212,0.6377832983853294,0.0006582830101251,0.0013165659620425,0.024021162011194603,0.0006582829519174
no_id_344,Digital Humanities Quarterly,Gemma Pichierri,Media Training Expert,Media Training Expert,2019,,,journal,0.05051838979125022,0.00037237453216217497,0.19786799699068067,0.000124124853755325,0.00024824970751065,0.0007447490643243249,0.000124124839203425
no_id_344,Digital Humanities Quarterly,Patricia Mannix McNamara,University of Limerick,University of Limerick,2019,Ireland,IRL,journal,0.05051838979125022,0.00037237453216217497,0.19786799699068067,0.000124124853755325,0.00024824970751065,0.0007447490643243249,0.000124124839203425
no_id_344,Digital Humanities Quarterly,Rosa Gallelli,University of Bari Aldo Moro,Università degli Studi di Bari Aldo Moro,2019,Italy,ITA,journal,0.05051838979125022,0.00037237453216217497,0.19786799699068067,0.000124124853755325,0.00024824970751065,0.0007447490643243249,0.000124124839203425
no_id_344,Digital Humanities Quarterly,Viviana De Angelis,University of Bari Aldo Moro,Università degli Studi di Bari Aldo Moro,2019,Italy,ITA,journal,0.05051838979125022,0.00037237453216217497,0.19786799699068067,0.000124124853755325,0.00024824970751065,0.0007447490643243249,0.000124124839203425
no_id_345,Digital Humanities Quarterly,Anna-Maria Sichani,King's College London,King's College London,2019,United Kingdom,GBR,journal,0.00011927714804186001,0.029371123143937417,0.1122072778875008,0.00011927714804186001,0.00023855427280066,0.04557777055306354,0.0123667299747467
no_id_345,Digital Humanities Quarterly,Arianna Ciula,King's College London,King's College London,2019,United Kingdom,GBR,journal,0.00011927714804186001,0.029371123143937417,0.1122072778875008,0.00011927714804186001,0.00023855427280066,0.04557777055306354,0.0123667299747467
no_id_345,Digital Humanities Quarterly,Carina Westling,King's College London,King's College London,2019,United Kingdom,GBR,journal,0.00011927714804186001,0.029371123143937417,0.1122072778875008,0.00011927714804186001,0.00023855427280066,0.04557777055306354,0.0123667299747467
no_id_345,Digital Humanities Quarterly,James Smithies,King's College London,King's College London,2019,United Kingdom,GBR,journal,0.00011927714804186001,0.029371123143937417,0.1122072778875008,0.00011927714804186001,0.00023855427280066,0.04557777055306354,0.0123667299747467
no_id_345,Digital Humanities Quarterly,Pam Mellen,King's College London,King's College London,2019,United Kingdom,GBR,journal,0.00011927714804186001,0.029371123143937417,0.1122072778875008,0.00011927714804186001,0.00023855427280066,0.04557777055306354,0.0123667299747467
no_id_346,Digital Humanities Quarterly,Antonia Karaisl,Rescribe Ltd,Rescribe Ltd,2019,,,journal,0.00018949959970386665,0.0005684987603065333,0.0003789992188103,0.24243311087290445,0.00037899916060266667,0.0011369973653926667,0.0882472296555837
no_id_346,Digital Humanities Quarterly,Brandon W. Hawk,Rhode Island College,Rhode Island College,2019,United States,USA,journal,0.00018949959970386665,0.0005684987603065333,0.0003789992188103,0.24243311087290445,0.00037899916060266667,0.0011369973653926667,0.0882472296555837
no_id_346,Digital Humanities Quarterly,Nick White,Rescribe Ltd,Rescribe Ltd,2019,,,journal,0.00018949959970386665,0.0005684987603065333,0.0003789992188103,0.24243311087290445,0.00037899916060266667,0.0011369973653926667,0.0882472296555837
no_id_347,Digital Humanities Quarterly,Hannah Schwan,University of Applied Sciences Potsdam,University of Applied Sciences Potsdam,2019,,,journal,0.06240758895874025,0.00028419941663738,0.00018946627387774,9.473314275964e-05,0.00018946625059468,0.13673981373431157,9.47331311181e-05
no_id_347,Digital Humanities Quarterly,Jan-Erik Stange,ATLAS.ti,ATLAS.ti,2019,,,journal,0.06240758895874025,0.00028419941663738,0.00018946627387774,9.473314275964e-05,0.00018946625059468,0.13673981373431157,9.47331311181e-05
no_id_347,Digital Humanities Quarterly,Janina Jacke,Universität Hamburg,University of Hamburg,2019,Germany,DEU,journal,0.06240758895874025,0.00028419941663738,0.00018946627387774,9.473314275964e-05,0.00018946625059468,0.13673981373431157,9.47331311181e-05
no_id_347,Digital Humanities Quarterly,Marian Dörk,University of Applied Sciences Potsdam,University of Applied Sciences Potsdam,2019,,,journal,0.06240758895874025,0.00028419941663738,0.00018946627387774,9.473314275964e-05,0.00018946625059468,0.13673981373431157,9.47331311181e-05
no_id_347,Digital Humanities Quarterly,Rabea Kleymann,Universität Hamburg,University of Hamburg,2019,Germany,DEU,journal,0.06240758895874025,0.00028419941663738,0.00018946627387774,9.473314275964e-05,0.00018946625059468,0.13673981373431157,9.47331311181e-05
no_id_348,Digital Humanities Quarterly,Costas Papadopoulos,Maastricht University,Maastricht University,2019,Netherlands,NLD,journal,0.00046657829079775,0.0013997345813549001,0.0009331564069725001,0.0004665780579671,0.00093315617414185,0.0027994682313873,0.4930013418197632
no_id_348,Digital Humanities Quarterly,Susan Schreibman,Maastricht University,Maastricht University,2019,Netherlands,NLD,journal,0.00046657829079775,0.0013997345813549001,0.0009331564069725001,0.0004665780579671,0.00093315617414185,0.0027994682313873,0.4930013418197632
no_id_349,Digital Humanities Quarterly,Matthew Kelly,"University of Texas, Tyler","University of Texas, Tyler",2019,,,journal,0.2232292592525482,0.7711027397308496,0.0011031072062905,0.0004564888076856,0.0009129776153712,0.0027389328461137,0.0004564888658933
